373.36	-24.09
373.57	-13.85
373.79	129.51
374.00	45.54
374.22	61.92
374.43	68.07
374.64	121.31
374.86	-1.56
375.07	10.72
375.28	45.54
375.50	59.88
375.71	-46.62
375.92	-24.09
376.14	-42.52
376.35	43.49
376.56	41.44
376.78	-5.66
376.99	25.06
377.20	31.20
377.42	115.17
377.63	-9.76
377.84	12.77
378.06	-114.20
378.27	135.65
378.48	-13.85
378.70	102.88
378.91	18.92
379.12	-30.24
379.33	-11.80
379.55	31.20
379.76	82.40
379.97	-9.76
380.19	18.92
380.40	0.48
380.61	113.12
380.83	109.03
381.04	39.40
381.25	-3.61
381.47	-20.00
381.68	-30.24
381.89	98.79
382.10	31.20
382.32	117.22
382.53	25.06
382.74	10.72
382.96	68.07
383.17	-20.00
383.38	-9.76
383.60	-22.04
383.81	-7.71
384.02	-73.24
384.23	51.68
384.45	78.31
384.66	4.58
384.87	129.51
385.09	33.25
385.30	43.49
385.51	49.64
385.72	16.87
385.94	10.72
386.15	-58.91
386.36	-13.85
386.58	-24.09
386.79	90.59
387.00	29.16
387.21	16.87
387.43	72.16
387.64	59.88
387.85	156.13
388.07	131.55
388.28	41.44
388.49	160.23
388.70	106.98
388.92	41.44
389.13	35.30
389.34	78.31
389.55	100.83
389.77	2.53
389.98	104.93
390.19	37.35
390.40	-42.52
390.62	12.77
390.83	14.82
391.04	84.45
391.25	74.21
391.47	2.53
391.68	109.03
391.89	0.48
392.10	18.92
392.32	137.70
392.53	-9.76
392.74	47.59
392.95	-22.04
393.17	35.30
393.38	23.01
393.59	100.83
393.80	25.06
394.02	-97.82
394.23	-38.43
394.44	74.21
394.65	-58.91
394.87	8.68
395.08	57.83
395.29	47.59
395.50	-1.56
395.71	-1.56
395.93	90.59
396.14	98.79
396.35	82.40
396.56	109.03
396.78	72.16
396.99	113.12
397.20	-50.72
397.41	55.78
397.63	117.22
397.84	-26.14
398.05	80.35
398.26	-34.33
398.47	139.75
398.69	-85.53
398.90	106.98
399.11	2.53
399.32	66.02
399.53	74.21
399.75	90.59
399.96	-26.14
400.17	94.69
400.38	20.96
400.59	-26.14
400.81	-3.61
401.02	199.14
401.23	37.35
401.44	18.92
401.65	-42.52
401.87	45.54
402.08	-15.90
402.29	137.70
402.50	12.77
402.71	-63.00
402.93	154.08
403.14	80.35
403.35	74.21
403.56	29.16
403.77	-13.85
403.99	53.73
404.20	-24.09
404.41	72.16
404.62	37.35
404.83	-5.66
405.04	-24.09
405.26	88.55
405.47	123.36
405.68	82.40
405.89	80.35
406.10	123.36
406.32	-60.95
406.53	16.87
406.74	121.31
406.95	27.11
407.16	47.59
407.37	18.92
407.59	-7.71
407.80	55.78
408.01	100.83
408.22	-1.56
408.43	59.88
408.64	145.89
408.85	145.89
409.07	2.53
409.28	76.26
409.49	76.26
409.70	102.88
409.91	76.26
410.12	-28.19
410.34	35.30
410.55	125.41
410.76	63.97
410.97	-20.00
411.18	174.56
411.39	39.40
411.60	33.25
411.82	8.68
412.03	-15.90
412.24	98.79
412.45	106.98
412.66	109.03
412.87	80.35
413.08	129.51
413.30	55.78
413.51	88.55
413.72	113.12
413.93	-7.71
414.14	-22.04
414.35	119.27
414.56	51.68
414.77	47.59
414.99	-1.56
415.20	156.13
415.41	102.88
415.62	49.64
415.83	-65.05
416.04	-26.14
416.25	-44.57
416.46	70.12
416.68	10.72
416.89	8.68
417.10	47.59
417.31	102.88
417.52	31.20
417.73	51.68
417.94	6.63
418.15	129.51
418.36	0.48
418.58	137.70
418.79	72.16
419.00	86.50
419.21	37.35
419.42	74.21
419.63	55.78
419.84	16.87
420.05	4.58
420.26	-22.04
420.47	84.45
420.68	59.88
420.90	92.64
421.11	-28.19
421.32	-44.57
421.53	66.02
421.74	84.45
421.95	100.83
422.16	143.84
422.37	55.78
422.58	86.50
422.79	-52.76
423.00	141.79
423.22	76.26
423.43	-130.59
423.64	-15.90
423.85	113.12
424.06	-9.76
424.27	43.49
424.48	16.87
424.69	23.01
424.90	109.03
425.11	6.63
425.32	6.63
425.53	98.79
425.74	-5.66
425.95	16.87
426.16	109.03
426.38	-36.38
426.59	113.12
426.80	-32.28
427.01	76.26
427.22	31.20
427.43	41.44
427.64	-60.95
427.85	0.48
428.06	92.64
428.27	141.79
428.48	78.31
428.69	-30.24
428.90	31.20
429.11	-5.66
429.32	57.83
429.53	-13.85
429.74	0.48
429.95	55.78
430.16	-3.61
430.37	-20.00
430.59	-30.24
430.80	27.11
431.01	-65.05
431.22	41.44
431.43	115.17
431.64	84.45
431.85	98.79
432.06	10.72
432.27	-44.57
432.48	82.40
432.69	-11.80
432.90	-83.48
433.11	-15.90
433.32	25.06
433.53	-22.04
433.74	133.60
433.95	-7.71
434.16	-46.62
434.37	8.68
434.58	-142.87
434.79	27.11
435.00	47.59
435.21	80.35
435.42	10.72
435.63	31.20
435.84	41.44
436.05	66.02
436.26	-26.14
436.47	74.21
436.68	109.03
436.89	53.73
437.10	72.16
437.31	-79.39
437.52	23.01
437.73	49.64
437.94	76.26
438.15	41.44
438.36	68.07
438.57	43.49
438.78	-13.85
438.99	10.72
439.20	129.51
439.41	12.77
439.62	49.64
439.83	4.58
440.04	172.51
440.25	41.44
440.46	-40.48
440.67	-20.00
440.88	94.69
441.09	82.40
441.30	57.83
441.51	66.02
441.72	6.63
441.93	-52.76
442.14	51.68
442.35	72.16
442.56	117.22
442.77	33.25
442.98	90.59
443.19	43.49
443.40	-17.95
443.61	129.51
443.81	121.31
444.02	59.88
444.23	102.88
444.44	-7.71
444.65	-71.19
444.86	27.11
445.07	61.92
445.28	96.74
445.49	115.17
445.70	25.06
445.91	35.30
446.12	0.48
446.33	47.59
446.54	164.32
446.75	18.92
446.96	-24.09
447.17	131.55
447.38	70.12
447.59	-15.90
447.80	59.88
448.00	96.74
448.21	192.99
448.42	55.78
448.63	37.35
448.84	23.01
449.05	147.94
449.26	145.89
449.47	-32.28
449.68	-67.10
449.89	100.83
450.10	78.31
450.31	61.92
450.52	20.96
450.73	80.35
450.94	-26.14
451.14	4.58
451.35	68.07
451.56	45.54
451.77	25.06
451.98	12.77
452.19	-17.95
452.40	70.12
452.61	63.97
452.82	39.40
453.03	12.77
453.24	31.20
453.44	-15.90
453.65	-3.61
453.86	-40.48
454.07	20.96
454.28	98.79
454.49	18.92
454.70	100.83
454.91	-3.61
455.12	49.64
455.33	47.59
455.53	88.55
455.74	37.35
455.95	113.12
456.16	-36.38
456.37	66.02
456.58	66.02
456.79	39.40
457.00	-5.66
457.21	129.51
457.41	143.84
457.62	-7.71
457.83	66.02
458.04	-73.24
458.25	33.25
458.46	35.30
458.67	16.87
458.88	29.16
459.09	-9.76
459.29	41.44
459.50	-89.63
459.71	16.87
459.92	-34.33
460.13	-7.71
460.34	104.93
460.55	53.73
460.75	-24.09
460.96	152.03
461.17	43.49
461.38	-5.66
461.59	-22.04
461.80	6.63
462.01	35.30
462.21	102.88
462.42	74.21
462.63	-22.04
462.84	20.96
463.05	0.48
463.26	-38.43
463.47	18.92
463.67	49.64
463.88	94.69
464.09	53.73
464.30	-22.04
464.51	23.01
464.72	63.97
464.93	-36.38
465.13	84.45
465.34	29.16
465.55	-28.19
465.76	43.49
465.97	51.68
466.18	27.11
466.38	23.01
466.59	74.21
466.80	45.54
467.01	16.87
467.22	-13.85
467.42	139.75
467.63	160.23
467.84	72.16
468.05	47.59
468.26	-42.52
468.47	164.32
468.67	4.58
468.88	16.87
469.09	84.45
469.30	70.12
469.51	4.58
469.71	14.82
469.92	63.97
470.13	18.92
470.34	-44.57
470.55	49.64
470.76	-38.43
470.96	-56.86
471.17	18.92
471.38	10.72
471.59	94.69
471.80	31.20
472.00	170.47
472.21	-30.24
472.42	98.79
472.63	-85.53
472.84	37.35
473.04	18.92
473.25	76.26
473.46	45.54
473.67	-48.67
473.87	-24.09
474.08	55.78
474.29	-48.67
474.50	14.82
474.71	90.59
474.91	92.64
475.12	125.41
475.33	29.16
475.54	47.59
475.75	45.54
475.95	51.68
476.16	117.22
476.37	-63.00
476.58	59.88
476.78	127.46
476.99	-5.66
477.20	4.58
477.41	113.12
477.61	84.45
477.82	55.78
478.03	35.30
478.24	31.20
478.45	129.51
478.65	55.78
478.86	23.01
479.07	39.40
479.28	129.51
479.48	63.97
479.69	72.16
479.90	0.48
480.11	88.55
480.31	31.20
480.52	119.27
480.73	-22.04
480.94	-32.28
481.14	104.93
481.35	47.59
481.56	-58.91
481.77	-93.72
481.97	72.16
482.18	16.87
482.39	27.11
482.59	2.53
482.80	92.64
483.01	39.40
483.22	90.59
483.42	55.78
483.63	74.21
483.84	90.59
484.05	74.21
484.25	47.59
484.46	31.20
484.67	47.59
484.87	25.06
485.08	98.79
485.29	111.07
485.50	31.20
485.70	68.07
485.91	-40.48
486.12	100.83
486.32	61.92
486.53	33.25
486.74	96.74
486.95	35.30
487.15	72.16
487.36	82.40
487.57	106.98
487.77	45.54
487.98	47.59
488.19	47.59
488.40	113.12
488.60	-75.29
488.81	68.07
489.02	106.98
489.22	-34.33
489.43	82.40
489.64	37.35
489.84	227.81
490.05	70.12
490.26	2.53
490.47	16.87
490.67	98.79
490.88	18.92
491.09	-1.56
491.29	29.16
491.50	4.58
491.71	33.25
491.91	10.72
492.12	-40.48
492.33	117.22
492.53	39.40
492.74	86.50
492.95	-17.95
493.15	-30.24
493.36	39.40
493.57	121.31
493.77	20.96
493.98	66.02
494.19	125.41
494.39	88.55
494.60	43.49
494.81	4.58
495.01	104.93
495.22	-11.80
495.43	4.58
495.63	106.98
495.84	143.84
496.05	88.55
496.25	-24.09
496.46	66.02
496.67	168.42
496.87	80.35
497.08	133.60
497.29	-83.48
497.49	4.58
497.70	4.58
497.90	57.83
498.11	57.83
498.32	-52.76
498.52	78.31
498.73	45.54
498.94	14.82
499.14	102.88
499.35	74.21
499.56	29.16
499.76	10.72
499.97	-5.66
500.17	20.96
500.38	-97.82
500.59	35.30
500.79	125.41
501.00	55.78
501.21	59.88
501.41	63.97
501.62	168.42
501.82	-124.44
502.03	49.64
502.24	98.79
502.44	0.48
502.65	31.20
502.86	-77.34
503.06	49.64
503.27	-77.34
503.47	78.31
503.68	39.40
503.89	121.31
504.09	-87.58
504.30	6.63
504.50	45.54
504.71	51.68
504.92	82.40
505.12	51.68
505.33	145.89
505.53	61.92
505.74	-17.95
505.95	16.87
506.15	70.12
506.36	84.45
506.56	178.66
506.77	115.17
506.98	76.26
507.18	-26.14
507.39	8.68
507.59	6.63
507.80	59.88
508.00	37.35
508.21	129.51
508.42	-28.19
508.62	59.88
508.83	2.53
509.03	-67.10
509.24	186.85
509.44	45.54
509.65	41.44
509.86	90.59
510.06	-5.66
510.27	18.92
510.47	37.35
510.68	84.45
510.88	156.13
511.09	2.53
511.30	2.53
511.50	-77.34
511.71	51.68
511.91	4.58
512.12	68.07
512.32	27.11
512.53	172.51
512.73	-15.90
512.94	160.23
513.15	37.35
513.35	35.30
513.56	45.54
513.76	166.37
513.97	-32.28
514.17	18.92
514.38	102.88
514.58	39.40
514.79	156.13
514.99	33.25
515.20	131.55
515.41	88.55
515.61	16.87
515.82	57.83
516.02	53.73
516.23	70.12
516.43	70.12
516.64	31.20
516.84	63.97
517.05	195.04
517.25	109.03
517.46	45.54
517.66	141.79
517.87	84.45
518.07	6.63
518.28	68.07
518.48	174.56
518.69	135.65
518.89	49.64
519.10	29.16
519.30	14.82
519.51	141.79
519.72	33.25
519.92	0.48
520.13	45.54
520.33	39.40
520.54	141.79
520.74	115.17
520.95	41.44
521.15	61.92
521.36	37.35
521.56	94.69
521.77	53.73
521.97	80.35
522.18	0.48
522.38	68.07
522.59	27.11
522.79	149.99
522.99	51.68
523.20	49.64
523.40	68.07
523.61	61.92
523.81	133.60
524.02	33.25
524.22	27.11
524.43	84.45
524.63	37.35
524.84	16.87
525.04	20.96
525.25	78.31
525.45	104.93
525.66	-60.95
525.86	115.17
526.07	23.01
526.27	33.25
526.48	27.11
526.68	76.26
526.89	129.51
527.09	-34.33
527.29	80.35
527.50	49.64
527.70	37.35
527.91	133.60
528.11	-69.15
528.32	90.59
528.52	133.60
528.73	49.64
528.93	156.13
529.14	-30.24
529.34	29.16
529.54	106.98
529.75	125.41
529.95	4.58
530.16	115.17
530.36	78.31
530.57	-5.66
530.77	119.27
530.98	23.01
531.18	121.31
531.38	184.80
531.59	49.64
531.79	86.50
532.00	82.40
532.20	61.92
532.41	-17.95
532.61	182.75
532.81	-3.61
533.02	88.55
533.22	29.16
533.43	37.35
533.63	82.40
533.84	20.96
534.04	-20.00
534.24	111.07
534.45	59.88
534.65	37.35
534.86	68.07
535.06	43.49
535.26	80.35
535.47	98.79
535.67	109.03
535.88	25.06
536.08	-5.66
536.28	68.07
536.49	66.02
536.69	57.83
536.90	90.59
537.10	74.21
537.30	-17.95
537.51	154.08
537.71	149.99
537.92	43.49
538.12	-28.19
538.32	-58.91
538.53	51.68
538.73	39.40
538.94	63.97
539.14	66.02
539.34	2.53
539.55	92.64
539.75	86.50
539.96	-38.43
540.16	33.25
540.36	-22.04
540.57	27.11
540.77	139.75
540.97	-24.09
541.18	88.55
541.38	41.44
541.59	135.65
541.79	80.35
541.99	66.02
542.20	29.16
542.40	-34.33
542.60	82.40
542.81	59.88
543.01	109.03
543.21	-11.80
543.42	29.16
543.62	16.87
543.83	96.74
544.03	111.07
544.23	-65.05
544.44	18.92
544.64	8.68
544.84	80.35
545.05	55.78
545.25	39.40
545.45	86.50
545.66	125.41
545.86	68.07
546.06	39.40
546.27	168.42
546.47	16.87
546.67	149.99
546.88	33.25
547.08	66.02
547.28	168.42
547.49	109.03
547.69	160.23
547.89	76.26
548.10	86.50
548.30	49.64
548.50	43.49
548.71	63.97
548.91	63.97
549.11	-17.95
549.32	135.65
549.52	92.64
549.72	-3.61
549.93	23.01
550.13	98.79
550.33	45.54
550.54	104.93
550.74	66.02
550.94	-5.66
551.15	100.83
551.35	-1.56
551.55	76.26
551.75	-30.24
551.96	66.02
552.16	98.79
552.36	-3.61
552.57	96.74
552.77	139.75
552.97	8.68
553.18	141.79
553.38	41.44
553.58	57.83
553.78	219.62
553.99	86.50
554.19	127.46
554.39	162.27
554.60	113.12
554.80	0.48
555.00	-11.80
555.20	47.59
555.41	160.23
555.61	119.27
555.81	49.64
556.02	18.92
556.22	178.66
556.42	113.12
556.62	-7.71
556.83	184.80
557.03	78.31
557.23	63.97
557.43	23.01
557.64	25.06
557.84	82.40
558.04	199.14
558.25	125.41
558.45	-30.24
558.65	152.03
558.85	109.03
559.06	8.68
559.26	49.64
559.46	201.19
559.66	111.07
559.87	57.83
560.07	6.63
560.27	117.22
560.47	55.78
560.68	68.07
560.88	70.12
561.08	168.42
561.28	-7.71
561.49	117.22
561.69	59.88
561.89	102.88
562.09	154.08
562.30	27.11
562.50	66.02
562.70	113.12
562.90	137.70
563.10	43.49
563.31	184.80
563.51	170.47
563.71	215.52
563.91	43.49
564.12	141.79
564.32	262.62
564.52	125.41
564.72	66.02
564.92	57.83
565.13	92.64
565.33	39.40
565.53	72.16
565.73	156.13
565.94	92.64
566.14	49.64
566.34	78.31
566.54	111.07
566.74	20.96
566.95	117.22
567.15	156.13
567.35	184.80
567.55	195.04
567.75	-5.66
567.96	82.40
568.16	23.01
568.36	78.31
568.56	76.26
568.76	86.50
568.97	106.98
569.17	82.40
569.37	80.35
569.57	86.50
569.77	78.31
569.98	37.35
570.18	119.27
570.38	127.46
570.58	68.07
570.78	190.95
570.98	233.95
571.19	195.04
571.39	86.50
571.59	113.12
571.79	76.26
571.99	106.98
572.20	-17.95
572.40	96.74
572.60	162.27
572.80	152.03
573.00	213.47
573.20	135.65
573.41	94.69
573.61	66.02
573.81	86.50
574.01	115.17
574.21	168.42
574.41	66.02
574.61	182.75
574.82	203.23
575.02	129.51
575.22	135.65
575.42	78.31
575.62	20.96
575.82	166.37
576.03	160.23
576.23	96.74
576.43	188.90
576.63	152.03
576.83	127.46
577.03	127.46
577.23	104.93
577.43	68.07
577.64	152.03
577.84	49.64
578.04	102.88
578.24	123.36
578.44	197.09
578.64	123.36
578.84	8.68
579.05	152.03
579.25	115.17
579.45	158.18
579.65	143.84
579.85	199.14
580.05	92.64
580.25	223.71
580.45	78.31
580.66	195.04
580.86	145.89
581.06	162.27
581.26	147.94
581.46	238.05
581.66	88.55
581.86	135.65
582.06	313.82
582.26	49.64
582.46	197.09
582.67	143.84
582.87	176.61
583.07	135.65
583.27	57.83
583.47	104.93
583.67	66.02
583.87	199.14
584.07	195.04
584.27	66.02
584.47	180.71
584.68	209.38
584.88	37.35
585.08	41.44
585.28	250.34
585.48	18.92
585.68	143.84
585.88	256.48
586.08	106.98
586.28	262.62
586.48	106.98
586.68	307.68
586.88	178.66
587.08	156.13
587.29	188.90
587.49	39.40
587.69	162.27
587.89	172.51
588.09	121.31
588.29	111.07
588.49	256.48
588.69	137.70
588.89	166.37
589.09	121.31
589.29	145.89
589.49	221.66
589.69	160.23
589.89	219.62
590.09	258.53
590.29	137.70
590.50	111.07
590.70	186.85
590.90	88.55
591.10	135.65
591.30	149.99
591.50	186.85
591.70	248.29
591.90	131.55
592.10	143.84
592.30	213.47
592.50	111.07
592.70	152.03
592.90	119.27
593.10	117.22
593.30	172.51
593.50	92.64
593.70	192.99
593.90	115.17
594.10	248.29
594.30	152.03
594.50	135.65
594.70	252.38
594.90	37.35
595.10	170.47
595.30	158.18
595.50	121.31
595.70	149.99
595.90	207.33
596.10	90.59
596.30	233.95
596.50	223.71
596.70	199.14
596.90	147.94
597.10	213.47
597.30	166.37
597.50	147.94
597.70	141.79
597.90	219.62
598.10	131.55
598.30	195.04
598.50	135.65
598.70	207.33
598.90	270.82
599.10	184.80
599.30	199.14
599.50	225.76
599.70	168.42
599.90	143.84
600.10	203.23
600.30	162.27
600.50	178.66
600.70	254.43
600.90	156.13
601.10	215.52
601.30	186.85
601.50	354.78
601.70	240.10
601.90	154.08
602.10	186.85
602.30	182.75
602.50	254.43
602.70	236.00
602.90	201.19
603.10	287.20
603.30	223.71
603.50	190.95
603.70	205.28
603.90	195.04
604.10	176.61
604.30	301.54
604.50	246.24
604.70	285.15
604.89	35.30
605.09	137.70
605.29	188.90
605.49	268.77
605.69	293.34
605.89	225.76
606.09	170.47
606.29	317.92
606.49	268.77
606.69	156.13
606.89	303.58
607.09	180.71
607.29	68.07
607.49	160.23
607.69	362.97
607.89	233.95
608.08	231.90
608.28	262.62
608.48	233.95
608.68	276.96
608.88	203.23
609.08	260.58
609.28	252.38
609.48	170.47
609.68	170.47
609.88	123.36
610.08	115.17
610.28	233.95
610.48	272.86
610.67	250.34
610.87	201.19
611.07	297.44
611.27	174.56
611.47	162.27
611.67	332.26
611.87	188.90
612.07	135.65
612.27	121.31
612.47	272.86
612.66	158.18
612.86	330.21
613.06	244.19
613.26	276.96
613.46	211.42
613.66	344.54
613.86	174.56
614.06	303.58
614.26	254.43
614.45	252.38
614.65	197.09
614.85	276.96
615.05	217.57
615.25	244.19
615.45	207.33
615.65	266.72
615.85	192.99
616.04	240.10
616.24	268.77
616.44	358.88
616.64	238.05
616.84	180.71
617.04	266.72
617.24	377.31
617.44	260.58
617.63	219.62
617.83	317.92
618.03	262.62
618.23	381.41
618.43	250.34
618.63	231.90
618.83	240.10
619.02	303.58
619.22	330.21
619.42	358.88
619.62	317.92
619.82	295.39
620.02	221.66
620.22	154.08
620.41	160.23
620.61	350.69
620.81	272.86
621.01	268.77
621.21	307.68
621.41	219.62
621.60	227.81
621.80	362.97
622.00	295.39
622.20	129.51
622.40	246.24
622.60	227.81
622.79	295.39
622.99	274.91
623.19	299.49
623.39	227.81
623.59	311.78
623.78	172.51
623.98	311.78
624.18	287.20
624.38	233.95
624.58	248.29
624.78	117.22
624.97	268.77
625.17	317.92
625.37	352.73
625.57	248.29
625.77	303.58
625.96	377.31
626.16	319.97
626.36	211.42
626.56	295.39
626.76	342.49
626.95	330.21
627.15	342.49
627.35	244.19
627.55	238.05
627.75	342.49
627.94	326.11
628.14	264.67
628.34	391.65
628.54	291.30
628.74	446.94
628.93	238.05
629.13	276.96
629.33	276.96
629.53	405.98
629.72	279.01
629.92	203.23
630.12	330.21
630.32	274.91
630.52	354.78
630.71	369.12
630.91	244.19
631.11	270.82
631.31	334.30
631.50	281.06
631.70	393.69
631.90	319.97
632.10	219.62
632.29	268.77
632.49	336.35
632.69	285.15
632.89	299.49
633.08	397.79
633.28	168.42
633.48	192.99
633.68	279.01
633.87	362.97
634.07	311.78
634.27	307.68
634.47	238.05
634.66	309.73
634.86	440.80
635.06	354.78
635.26	217.57
635.45	324.06
635.65	295.39
635.85	369.12
636.05	338.40
636.24	309.73
636.44	367.07
636.64	266.72
636.83	344.54
637.03	258.53
637.23	397.79
637.43	195.04
637.62	236.00
637.82	340.45
638.02	360.93
638.22	121.31
638.41	303.58
638.61	293.34
638.81	92.64
639.00	-202.26
639.20	-679.44
639.40	-1226.25
639.59	-1897.98
639.79	-2082.30
639.99	-1781.25
640.19	-1267.21
640.38	-849.42
640.58	-353.81
640.78	-67.10
640.97	106.98
641.17	174.56
641.37	-1.56
641.56	68.07
641.76	135.65
641.96	326.11
642.16	311.78
642.35	322.02
642.55	293.34
642.75	297.44
642.94	405.98
643.14	362.97
643.34	371.17
643.53	260.58
643.73	354.78
643.93	377.31
644.12	485.85
644.32	332.26
644.52	291.30
644.71	326.11
644.91	403.93
645.11	434.65
645.30	256.48
645.50	313.82
645.70	295.39
645.89	389.60
646.09	418.27
646.29	401.89
646.48	324.06
646.68	354.78
646.88	344.54
647.07	420.32
647.27	379.36
647.47	438.75
647.66	354.78
647.86	356.83
648.06	467.42
648.25	356.83
648.45	446.94
648.64	342.49
648.84	375.26
649.04	436.70
649.23	408.03
649.43	313.82
649.63	479.71
649.82	346.59
650.02	485.85
650.22	408.03
650.41	379.36
650.61	328.16
650.80	387.55
651.00	399.84
651.20	547.29
651.39	416.22
651.59	362.97
651.79	547.29
651.98	403.93
652.18	410.08
652.37	401.89
652.57	405.98
652.77	430.56
652.96	510.43
653.16	494.04
653.35	487.90
653.55	434.65
653.75	418.27
653.94	381.41
654.14	487.90
654.33	444.89
654.53	371.17
654.73	334.30
654.92	399.84
655.12	555.48
655.31	623.07
655.51	440.80
655.71	414.17
655.90	483.80
656.10	473.56
656.29	469.47
656.49	412.13
656.69	543.20
656.88	469.47
657.08	502.24
657.27	567.77
657.47	537.05
657.66	506.33
657.86	444.89
658.06	395.74
658.25	457.18
658.45	575.96
658.64	465.37
658.84	508.38
659.03	532.96
659.23	438.75
659.43	518.62
659.62	377.31
659.82	602.59
660.01	385.50
660.21	530.91
660.40	471.52
660.60	592.35
660.79	444.89
660.99	467.42
661.19	530.91
661.38	432.61
661.58	457.18
661.77	371.17
661.97	547.29
662.16	537.05
662.36	600.54
662.55	459.23
662.75	410.08
662.94	520.67
663.14	518.62
663.34	414.17
663.53	549.34
663.73	584.16
663.92	504.28
664.12	506.33
664.31	569.82
664.51	518.62
664.70	389.60
664.90	479.71
665.09	459.23
665.29	489.95
665.48	506.33
665.68	545.24
665.87	496.09
666.07	582.11
666.26	446.94
666.46	496.09
666.65	408.03
666.85	448.99
667.04	414.17
667.24	539.10
667.43	524.76
667.63	555.48
667.82	606.68
668.02	539.10
668.21	606.68
668.41	578.01
668.60	461.28
668.80	500.19
668.99	479.71
669.19	487.90
669.38	563.68
669.58	598.49
669.77	561.63
669.97	514.52
670.16	543.20
670.36	539.10
670.55	469.47
670.75	520.67
670.94	510.43
671.14	584.16
671.33	432.61
671.53	569.82
671.72	643.55
671.92	420.32
672.11	506.33
672.31	627.16
672.50	524.76
672.69	539.10
672.89	633.31
673.08	786.90
673.28	596.44
673.47	514.52
673.67	481.76
673.86	684.51
674.06	561.63
674.25	573.92
674.45	580.06
674.64	633.31
674.83	629.21
675.03	543.20
675.22	520.67
675.42	618.97
675.61	547.29
675.81	594.40
676.00	618.97
676.20	618.97
676.39	711.13
676.58	645.59
676.78	674.27
676.97	524.76
677.17	596.44
677.36	549.34
677.56	592.35
677.75	528.86
677.94	645.59
678.14	659.93
678.33	651.74
678.53	641.50
678.72	678.36
678.92	649.69
679.11	618.97
679.30	580.06
679.50	643.55
679.69	621.02
679.89	436.70
680.08	586.20
680.27	676.31
680.47	659.93
680.66	473.56
680.86	692.70
681.05	678.36
681.24	629.21
681.44	582.11
681.63	694.75
681.83	657.88
682.02	684.51
682.21	535.00
682.41	676.31
682.60	657.88
682.80	629.21
682.99	604.63
683.18	680.41
683.38	750.04
683.57	580.06
683.77	584.16
683.96	635.35
684.15	829.91
684.35	637.40
684.54	666.07
684.73	569.82
684.93	625.11
685.12	596.44
685.32	721.37
685.51	700.89
685.70	647.64
685.90	686.55
686.09	526.81
686.28	651.74
686.48	670.17
686.67	573.92
686.86	532.96
687.06	764.38
687.25	745.94
687.45	698.84
687.64	698.84
687.83	696.79
688.03	737.75
688.22	686.55
688.41	676.31
688.61	639.45
688.80	754.14
688.99	729.56
689.19	606.68
689.38	702.94
689.57	799.19
689.77	666.07
689.96	713.18
690.15	606.68
690.35	752.09
690.54	696.79
690.73	586.20
690.93	844.25
691.12	752.09
691.31	668.12
691.51	631.26
691.70	707.03
691.89	672.22
692.09	653.79
692.28	625.11
692.47	747.99
692.67	741.85
692.86	754.14
693.05	690.65
693.24	793.05
693.44	702.94
693.63	721.37
693.82	774.62
694.02	739.80
694.21	793.05
694.40	772.57
694.60	666.07
694.79	856.54
694.98	788.95
695.18	768.47
695.37	786.90
695.56	733.66
695.75	819.67
695.95	623.07
696.14	670.17
696.33	741.85
696.53	805.34
696.72	747.99
696.91	784.86
